"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"max"	"maxcol"
"GO:0016266"	9.27e-08	0.003165895	0.276688683	5.48e-05	0.368645155	9.03e-08	2.47e-06	3.09e-06	0.351439733	"0.368645155"	"5"
"GO:0008565"	7.39e-12	5.75e-09	7.19e-07	9.11e-11	0.945353963	3.11e-12	6.3e-11	2.27e-09	0.05464531	"0.945353963"	"5"
"GO:0016605"	1.4e-16	8.43e-13	8.52e-06	1.49e-14	0.999656476	5.38e-17	1.45e-14	1.17e-13	0.000335004	"0.999656476"	"5"
"GO:0016604"	1.27e-06	4.25e-05	0.001033865	3.53e-06	0.640074508	4.68e-07	1.84e-06	1.24e-05	0.358829613	"0.640074508"	"5"
"GO:0016601"	4.55e-05	0.716534687	0.02341746	1.79e-05	0.00136943	0.000743306	0.000970603	0.000516077	0.256384995	"0.716534687"	"2"
"GO:0042826"	1.43e-14	1.08e-08	0.001256951	1.02e-12	0.00125685	6.65e-15	4.82e-14	5.95e-10	0.997486187	"0.997486187"	"9"
"GO:0043410"	2.18e-13	2.74e-08	0.000161469	6.78e-11	0.000159766	8.02e-14	2.51e-13	2.27e-08	0.999678715	"0.999678715"	"9"
"GO:0031267"	0.008115484	0.280896098	0.052628201	0.015209328	0.233439191	0.00304844	0.004398449	0.046709232	0.355555577	"0.355555577"	"9"
"GO:0071277"	0.000216671	0.098784747	0.170807478	0.001305875	0.00749781	8.35e-05	8.42e-05	0.092369169	0.628850552	"0.628850552"	"9"
"GO:0000407"	0.001282872	0.058937283	0.020455895	0.000874603	0.344350674	0.000544911	0.000539863	0.029598603	0.543415295	"0.543415295"	"9"
"GO:0006783"	0.027995317	0.152860289	0.02695517	0.010302911	0.16098052	0.029977073	0.029081531	0.027526188	0.534321	"0.534321"	"9"
"GO:0072583"	0.001563793	0.13430571	0.330307819	0.002259215	0.031147506	0.000591139	0.00104887	0.01894812	0.479827829	"0.479827829"	"9"
"GO:0030819"	2.55e-07	0.000162354	0.001106751	6.73e-07	0.504718428	9.73e-08	3.97e-07	1.26e-05	0.493998431	"0.504718428"	"5"
"GO:0005198"	2.81e-22	1.24e-07	0.635101082	4.89e-13	1.51e-12	1.05e-22	1.54e-18	6.23e-14	0.364898794	"0.635101082"	"3"
"GO:0050873"	1.32e-07	0.000118577	0.000682299	1.8e-06	0.443002682	5.06e-08	1.41e-06	5.54e-06	0.55618751	"0.55618751"	"9"
"GO:0030100"	2.25e-08	0.000338419	0.056000108	1.19e-06	0.001083485	1.2e-08	4.18e-07	3.33e-06	0.942573019	"0.942573019"	"9"
"GO:0004407"	3.92e-06	0.781429335	0.043212347	3.05e-06	0.000444106	1.97e-06	2.88e-06	0.000255297	0.174647101	"0.781429335"	"2"
"GO:0004402"	1.35e-10	2.22e-07	2.4e-10	5.11e-11	0.990005104	2.36e-10	1.72e-10	2.61e-08	0.009994647	"0.990005104"	"5"
"GO:0006661"	8.83e-17	8.4e-08	0.008469695	1.07e-11	0.010250764	4.86e-17	2.04e-13	5.37e-12	0.981279458	"0.981279458"	"9"
"GO:0006665"	3.47e-12	5.12e-06	0.987797249	4.02e-05	1.68e-08	1.28e-12	1.04e-10	4.94e-07	0.012156902	"0.987797249"	"3"
"GO:0006935"	3.51e-14	1.94e-07	0.001846126	2.65e-08	0.000207121	2.24e-14	1.52e-12	1.39e-09	0.997946531	"0.997946531"	"9"
"GO:0006936"	1.05e-13	1.82e-07	3.83e-06	1.64e-11	2.9e-07	1.09e-13	1.97e-13	5.32e-08	0.999995649	"0.999995649"	"9"
"GO:0006937"	0.118741568	0.09052499	0.112035344	0.04980481	0.124070799	0.04697101	0.057064077	0.311946476	0.088840926	"0.311946476"	"8"
"GO:0006939"	3.51e-05	0.000220223	0.001603205	1.3e-05	0.766094494	2.41e-05	1.4e-05	0.000435128	0.231560735	"0.766094494"	"5"
"GO:0000792"	3.3e-05	0.002714887	0.072507258	0.000989332	0.109532452	4.47e-05	1.22e-05	0.00544527	0.808720887	"0.808720887"	"9"
"GO:0000793"	4.51e-08	0.000646822	0.826216164	0.000320677	0.000515917	4.12e-08	7.3e-07	1.91e-06	0.172297695	"0.826216164"	"3"
"GO:0000790"	1.99e-29	1.34e-17	3.2e-11	9.67e-26	0.795846978	1.4e-29	3.64e-25	7.51e-22	0.204153022	"0.795846978"	"5"
"GO:0000794"	0.002485865	0.059980592	0.220107515	0.116842371	0.004485945	0.000926278	0.007991618	0.00923004	0.577949775	"0.577949775"	"9"
"GO:0034644"	0.003163684	0.067043308	0.06518688	0.002679852	0.402508717	0.00207825	0.001844293	0.070580209	0.384914805	"0.402508717"	"5"
"GO:0044344"	9.74e-05	0.087076843	0.815062632	0.003460617	0.016410289	5.1e-05	0.001033166	0.000528264	0.076279718	"0.815062632"	"3"
"GO:0008361"	0.013636332	0.106692994	0.097528284	0.214842297	0.007885867	0.00531434	0.005297158	0.196040973	0.352761755	"0.352761755"	"9"
"GO:0051233"	6.67e-06	0.054817875	0.09460819	0.001411465	0.000185918	2.57e-06	8.46e-05	0.000200955	0.848681771	"0.848681771"	"9"
"GO:0007220"	4.9e-06	0.003259783	0.989599179	0.004644585	1.34e-05	3.51e-06	2.84e-06	0.000347957	0.00212383	"0.989599179"	"3"
"GO:0010719"	0.013378129	0.032857252	0.026339656	0.006357362	0.099362614	0.03081149	0.019711011	0.014649777	0.75653271	"0.75653271"	"9"
"GO:0007224"	2.92e-13	1.9e-09	0.000968735	1.02e-09	0.000289727	1.07e-13	2.99e-12	4.8e-09	0.99874153	"0.99874153"	"9"
"GO:0007229"	2.76e-21	2.08e-12	0.334860813	4.72e-14	0.002026919	3.65e-21	2.37e-19	1.27e-15	0.663112268	"0.663112268"	"9"
"GO:0032088"	7.59e-22	4.34e-11	4.61e-06	1.66e-17	0.009331337	2.84e-22	6.94e-18	1.91e-16	0.99066405	"0.99066405"	"9"
"GO:0046827"	4.33e-05	0.019115468	0.001529903	8.06e-05	0.001849371	0.000156835	0.000181308	0.000468708	0.97657453	"0.97657453"	"9"
"GO:0019897"	0.0002073	0.009929719	0.394091618	0.473186171	0.000983867	0.000191947	0.000299782	0.003229498	0.117880098	"0.473186171"	"4"
"GO:0019894"	1.53e-05	0.000425194	0.023048284	6.1e-05	0.87262909	9.85e-06	1.05e-05	0.00013679	0.103663992	"0.87262909"	"5"
"GO:0019899"	2.91e-52	9.21e-34	7.41e-19	1.12e-38	2.58e-07	1.08e-52	2.67e-45	7.75e-36	0.999999742	"0.999999742"	"9"
"GO:0032880"	8.49e-06	0.003794177	0.129970607	0.000146511	0.097155819	3.13e-06	1.1e-05	0.000759471	0.768150765	"0.768150765"	"9"
"GO:0001948"	4.24e-09	1.06e-05	3.43e-06	1.69e-09	0.756910382	2.27e-09	1.72e-09	1.05e-05	0.243065074	"0.756910382"	"5"
"GO:0071375"	4.25e-06	0.177180797	0.801087695	0.000127544	0.000338836	2.18e-07	3.99e-05	0.000204715	0.021016009	"0.801087695"	"3"
"GO:0071377"	0.029990286	0.172531897	0.158883397	0.037144738	0.168245062	0.013171016	0.015030881	0.170876226	0.234126496	"0.234126496"	"9"
"GO:0001942"	1.84e-09	0.000111384	7.71e-05	2.03e-09	0.042725781	1.41e-09	5.27e-09	1.24e-06	0.957084433	"0.957084433"	"9"
"GO:0001947"	0.00049179	0.011961861	0.192467774	0.002493033	0.118032593	0.000185014	0.000274022	0.010006915	0.664086997	"0.664086997"	"9"
"GO:0016010"	0.000856631	0.006947032	0.00362245	0.00042245	0.191299944	0.00064512	0.000445412	0.008410851	0.787350112	"0.787350112"	"9"
"GO:0014704"	0.00116235	0.01294844	0.599179999	0.022439646	0.095725607	0.000427591	0.001602463	0.005369881	0.261144022	"0.599179999"	"3"
"GO:0008168"	7.19e-11	6.76e-07	0.002917795	1.16e-08	0.972140633	2.65e-11	2.85e-09	1.22e-08	0.02494087	"0.972140633"	"5"
"GO:0006325"	6.72e-34	9.37e-20	5.23e-21	2.87e-33	0.000128049	2.06e-33	1.96e-33	2.04e-20	0.999871951	"0.999871951"	"9"
"GO:1900087"	0.004240889	0.009176998	0.013136109	0.00165813	0.769865319	0.002753419	0.003639283	0.004210874	0.191318978	"0.769865319"	"5"
"GO:0045931"	2.31e-08	0.000232167	0.00176852	4.37e-08	0.081125177	1.62e-08	7.14e-08	3.83e-06	0.916870151	"0.916870151"	"9"
"GO:0045930"	1.88e-05	0.000169984	0.007654772	4.98e-05	0.819117207	7.02e-06	3.44e-05	4.67e-05	0.172901302	"0.819117207"	"5"
"GO:0017053"	2.36e-06	0.000328396	0.006319488	5.48e-06	0.068822578	8.99e-07	8.91e-07	0.000912531	0.923607382	"0.923607382"	"9"
"GO:0000146"	0.000324405	0.011550702	0.020045228	0.000482121	0.003119618	0.000228635	0.000130445	0.011213766	0.95290508	"0.95290508"	"9"
"GO:0043195"	6.64e-09	0.000650098	0.027703318	8.5e-06	0.018679609	2.59e-09	3.95e-07	1.04e-06	0.952957029	"0.952957029"	"9"
"GO:0043197"	1.09e-15	7.79e-08	0.039715352	1.36e-09	8.23e-07	4.2e-16	7.38e-14	1.1e-09	0.960283744	"0.960283744"	"9"
"GO:0043198"	7.81e-05	0.019536426	0.564318091	0.000643087	0.021132159	3.02e-05	0.000407454	0.001030435	0.392824023	"0.564318091"	"3"
"GO:0060325"	4.82e-10	5.87e-06	0.085506298	3.19e-08	0.014203361	2.02e-10	1.54e-08	8.74e-08	0.900284338	"0.900284338"	"9"
"GO:0060326"	1.71e-09	8.94e-05	0.903736424	2.49e-07	0.000820778	6.45e-10	1.49e-07	1e-07	0.095352888	"0.903736424"	"3"
"GO:0048511"	6.63e-09	2.15e-06	6.24e-06	9.59e-09	0.172075336	6.22e-09	8.59e-09	2.43e-06	0.827913822	"0.827913822"	"9"
"GO:0048514"	3.82e-07	0.000473194	0.170095608	3.9e-07	0.18849747	2.46e-07	3.39e-06	7.57e-06	0.640921758	"0.640921758"	"9"
"GO:0022904"	8.03e-06	5.16e-05	0.069493045	7.55e-05	0.929284312	4e-06	3.51e-05	7.91e-06	0.00104055	"0.929284312"	"5"
"GO:0005251"	3.45e-09	1.69e-07	0.00097171	1.02e-07	0.997932747	4.29e-09	4.36e-08	7.12e-09	0.001095214	"0.997932747"	"5"
"GO:0005520"	6.23e-08	0.000250718	0.216480865	8.16e-06	0.000674364	2.32e-08	2.86e-06	1.58e-06	0.782581373	"0.782581373"	"9"
"GO:0005254"	3.32e-06	0.003856558	0.736880529	0.00025594	0.026686907	1.28e-06	2.18e-05	7.2e-05	0.232221716	"0.736880529"	"3"
"GO:0002376"	2.14e-06	0.002446619	0.654128406	0.00030398	0.013969215	7.89e-07	5.99e-05	3.3e-05	0.329055953	"0.654128406"	"3"
"GO:0045944"	5.16e-132	4.31e-77	3.25e-38	3.1e-110	3.55e-11	1.46e-130	3.53e-112	1.19e-88	1	"1"	"9"
"GO:0001772"	2.32e-05	0.004697278	0.124177396	0.003844965	0.003824195	9.11e-06	0.00029904	0.000477602	0.862647211	"0.862647211"	"9"
"GO:0008094"	2.2e-08	0.005698736	0.004711335	7.43e-08	8.43e-05	6.02e-08	2.05e-07	1.4e-05	0.989491261	"0.989491261"	"9"
"GO:0008092"	8.95e-11	1.59e-05	0.000228996	1.96e-10	0.019716286	3.06e-10	1.01e-08	5.84e-08	0.980038795	"0.980038795"	"9"
"GO:0008306"	1.9e-05	0.002999548	0.169094981	0.000374588	0.003901505	6.99e-06	1.15e-05	0.000638225	0.822953711	"0.822953711"	"9"
"GO:0003950"	1.1e-11	8.1e-07	4.61e-05	1.48e-11	0.973012157	1.41e-11	4.33e-09	6.48e-10	0.026940882	"0.973012157"	"5"
"GO:0008543"	5.43e-28	5.64e-13	4.6e-05	4.64e-19	2.1e-11	2.1e-28	9.53e-26	4.48e-16	0.99995399	"0.99995399"	"9"
"GO:0008234"	5.25e-09	7e-05	0.097245358	1.33e-06	0.808596333	3.3e-09	8.04e-08	5.43e-07	0.094086325	"0.808596333"	"5"
"GO:0008237"	2.75e-07	2.47e-05	0.081729665	8.58e-06	0.0791076	1.04e-07	2.77e-07	0.000138974	0.838989807	"0.838989807"	"9"
"GO:0042802"	7.31e-98	5.78e-50	2.15e-33	4.57e-76	9.27e-22	5.28e-98	1.75e-84	1.11e-65	1	"1"	"9"
"GO:0042803"	8.3e-103	6.69e-52	9.01e-28	2.5e-77	1.37e-19	4.29e-103	3.16e-87	5.4e-67	1	"1"	"9"
"GO:0016485"	2.91e-12	6.48e-07	0.959718752	1.84e-05	6.31e-06	2.86e-12	1.08e-10	6.04e-09	0.04025587	"0.959718752"	"3"
"GO:0000421"	0.039639691	0.075540265	0.01750889	0.03744515	0.021445153	0.029078902	0.024962901	0.349365028	0.40501402	"0.40501402"	"9"
"GO:0000422"	0.064089305	0.032249851	0.047426148	0.024605141	0.716929668	0.037492448	0.029339393	0.024507541	0.023360505	"0.716929668"	"5"
"GO:0070534"	5.27e-09	0.004320706	0.00163574	4.65e-08	1.45e-05	2.11e-08	3.88e-07	2.02e-06	0.994026602	"0.994026602"	"9"
"GO:0034138"	4.07e-23	5.82e-14	0.000154807	5.1e-18	0.06869398	3.14e-23	8.01e-22	1.52e-16	0.931151213	"0.931151213"	"9"
"GO:0034134"	8.41e-24	1.2e-16	0.001397676	1.62e-18	0.804696015	1.12e-23	1.12e-21	1.98e-18	0.193906309	"0.804696015"	"5"
"GO:0030838"	5.57e-11	1.97e-05	0.251925311	1.43e-05	3.17e-06	2.54e-11	3.82e-09	5.06e-08	0.748037523	"0.748037523"	"9"
"GO:0002576"	3.63e-13	1.53e-07	0.001562568	1.29e-08	0.077659988	9.1e-12	1.37e-13	2.04e-07	0.920777074	"0.920777074"	"9"
"GO:0015758"	4.27e-08	1.27e-05	0.000172415	4.87e-08	0.961347906	3.02e-08	5.01e-07	2.27e-06	0.038464063	"0.961347906"	"5"
"GO:0010508"	9.92e-08	0.027620039	0.015815371	4.38e-07	0.001030094	7.61e-08	3.97e-07	3.72e-05	0.955496294	"0.955496294"	"9"
"GO:0010501"	6.53e-12	3.64e-07	4.71e-05	3.86e-11	0.732116104	2.45e-12	1.24e-11	1.27e-08	0.267836418	"0.732116104"	"5"
"GO:0015026"	0.00014709	0.000452871	0.004616211	7.9e-05	0.815669286	6.94e-05	6.58e-05	0.003151711	0.175748619	"0.815669286"	"5"
"GO:0050850"	3.47e-05	0.000112438	0.001804383	1.4e-05	0.948367644	1.28e-05	1.31e-05	0.000191192	0.049449709	"0.948367644"	"5"
"GO:0050852"	1.04e-17	1.1e-09	0.003522269	2.6e-14	0.025825695	3.94e-18	2.28e-16	3.93e-12	0.970652035	"0.970652035"	"9"
"GO:0016226"	0.001079294	0.131139695	0.000747784	0.000415266	0.036682454	0.00537521	0.000489564	0.032159749	0.791910985	"0.791910985"	"9"
"GO:0046580"	2.11e-08	3.17e-05	0.002293726	2.04e-07	0.872465147	7.79e-09	1.77e-07	7.11e-07	0.12520832	"0.872465147"	"5"
"GO:0051721"	6.22e-06	0.089814734	0.000109029	3.37e-06	0.002256163	0.000276485	1.88e-05	0.00119851	0.9063167	"0.9063167"	"9"
"GO:0051726"	1.02e-22	1.06e-14	1.84e-05	2.94e-16	5.69e-05	4.36e-23	3.19e-21	3.5e-15	0.999924677	"0.999924677"	"9"
"GO:0051899"	6.02e-07	0.002885944	0.017487692	3.88e-06	0.297254355	2.24e-07	2.54e-06	6.1e-05	0.682303796	"0.682303796"	"9"
"GO:0051898"	1.19e-07	0.000109422	0.990950157	9.4e-05	0.002799277	3.13e-07	5.65e-07	1.78e-06	0.00604442	"0.990950157"	"3"
"GO:0035264"	4.11e-17	5.64e-07	3.75e-08	3.43e-14	7.14e-07	8.49e-17	2.71e-13	1.65e-11	0.999998684	"0.999998684"	"9"
"GO:0051893"	1.87e-06	0.0002246	0.292994405	2.83e-05	0.600637432	8.6e-07	6.87e-06	1.53e-05	0.106090363	"0.600637432"	"5"
"GO:0035269"	0.00758531	0.009549151	0.082480105	0.007386489	0.461588919	0.002864255	0.003179295	0.01429695	0.411069525	"0.461588919"	"5"
"GO:0051897"	5.96e-08	7.55e-05	0.004428154	8.07e-08	0.392711144	2.4e-08	3.51e-08	6.96e-05	0.602715407	"0.602715407"	"9"
"GO:0051895"	0.022628454	0.050282013	0.552168757	0.080344075	0.018992098	0.008436107	0.008544266	0.126458931	0.1321453	"0.552168757"	"3"
"GO:0051894"	0.00629588	0.099261873	0.260011698	0.096121254	0.014879704	0.002728178	0.002401331	0.13833981	0.379960272	"0.379960272"	"9"
"GO:0030165"	2.16e-08	0.002425379	0.9732165	0.000573612	3.88e-05	9.48e-09	5.38e-08	0.00011274	0.023632897	"0.9732165"	"3"
"GO:0030163"	5.07e-05	0.000391832	0.017054753	0.000259518	0.003088903	2.16e-05	2.97e-05	0.000511051	0.978591941	"0.978591941"	"9"
"GO:0030168"	6.49e-39	9.2e-21	8.42e-06	5.55e-27	3.34e-05	5.76e-39	4.9e-35	3.41e-25	0.999958142	"0.999958142"	"9"
"GO:0042246"	0.000305069	0.023742245	0.374334687	0.00281275	0.006598785	0.0001184	0.000167145	0.006561792	0.585359127	"0.585359127"	"9"
"GO:0043034"	0.000213658	0.014949871	0.117373172	0.000306239	0.448315896	8.92e-05	0.002711904	0.000519174	0.415520882	"0.448315896"	"5"
"GO:0005089"	2.92e-14	2.5e-07	0.001001124	4.1e-11	0.000896902	1.22e-14	5.34e-13	2.34e-09	0.998101722	"0.998101722"	"9"
"GO:0005080"	1.29e-12	1.91e-05	0.890356314	1.27e-09	5.01e-07	1.38e-12	1.26e-09	6.34e-09	0.109624112	"0.890356314"	"3"
"GO:0005085"	2.56e-18	1.38e-07	3.14e-06	5.13e-15	0.928188973	1.1e-18	7.02e-17	2.36e-12	0.071807753	"0.928188973"	"5"
"GO:0005086"	4.1e-08	3.32e-05	0.022135245	2.31e-06	0.334145279	1.85e-08	1.69e-06	4.87e-07	0.643681705	"0.643681705"	"9"
"GO:0000226"	6.64e-14	5.44e-05	0.447645842	3.87e-09	6.01e-07	3.84e-14	7.28e-11	4.11e-09	0.552299155	"0.552299155"	"9"
"GO:0000228"	7.24e-13	1.25e-07	0.000598669	2.91e-12	0.99146205	2.82e-13	4.87e-11	1.66e-10	0.007939155	"0.99146205"	"5"
"GO:0004930"	4.03e-21	1.08e-11	6.2e-08	1.02e-18	0.022628832	4.26e-21	3.43e-19	6.35e-14	0.977371106	"0.977371106"	"9"
"GO:0006687"	0.00112954	0.033405023	0.354013142	0.015401179	0.111551768	0.000416975	0.000811016	0.022698461	0.460572896	"0.460572896"	"9"
"GO:1902017"	1.22e-09	0.00020086	0.005735697	1.2e-07	0.043640209	4.58e-10	3.49e-08	5.96e-07	0.950422482	"0.950422482"	"9"
"GO:0042632"	3.1e-10	0.000180433	0.622061764	3.36e-05	0.000339142	3.81e-10	2.06e-09	6.98e-07	0.377384343	"0.622061764"	"3"
"GO:0004683"	9.1e-07	0.000317648	0.064281497	0.00032615	0.018844524	6.11e-07	1.25e-06	6.12e-05	0.916166237	"0.916166237"	"9"
"GO:0007249"	3.33e-12	3.87e-08	0.035114367	4.29e-08	0.014050116	1.77e-12	1.58e-10	1.22e-09	0.950835435	"0.950835435"	"9"
"GO:0034704"	0.00279118	0.011340061	0.071455522	0.002557531	0.315028389	0.001821469	0.00589337	0.003907327	0.58520515	"0.58520515"	"9"
"GO:0032869"	2.94e-08	0.000467228	0.002233518	3.17e-07	0.661585766	1.09e-08	6.41e-08	1.78e-05	0.335695224	"0.661585766"	"5"
"GO:0032868"	6.24e-08	1.22e-05	0.027604633	1.29e-05	0.858553157	2.95e-08	1.35e-07	3.11e-06	0.113813804	"0.858553157"	"5"
"GO:0031226"	0.013828145	0.012189174	0.197776658	0.018825955	0.728196839	0.011578366	0.007330019	0.007483299	0.002791545	"0.728196839"	"5"
"GO:0045579"	1.45e-06	0.009357141	0.113651023	4.68e-06	0.661539801	5.33e-07	3e-05	1.22e-05	0.215403152	"0.661539801"	"5"
"GO:0016032"	5.6e-81	7.83e-46	1.28e-18	2.59e-65	1.06e-10	2.38e-81	5.51e-72	6.26e-53	1	"1"	"9"
"GO:0003151"	0.000140193	0.002233874	0.001341793	0.000222657	0.004852379	0.000105053	5.52e-05	0.005537509	0.985511316	"0.985511316"	"9"
"GO:0006306"	5.8e-08	4.42e-05	0.016450144	2.42e-08	0.043887979	2.86e-08	1.81e-07	4.77e-06	0.939612599	"0.939612599"	"9"
"GO:0043202"	2.06e-14	5.66e-09	0.106025306	1.04e-12	0.003033838	5.32e-14	1.5e-09	7.52e-11	0.890940849	"0.890940849"	"9"
"GO:0006303"	0.000776104	0.0215474	0.543438203	0.000951351	0.199250258	0.000339279	0.002840545	0.002273849	0.228583011	"0.543438203"	"3"
"GO:0043204"	3.71e-13	1.8e-07	0.000442555	5.11e-10	0.001516728	1.4e-13	1.24e-12	2.77e-08	0.998040509	"0.998040509"	"9"
"GO:0043209"	8.97e-08	0.000428142	0.453263596	0.543042704	4.32e-07	2.96e-07	2.15e-07	1.22e-05	0.003252293	"0.543042704"	"4"
"GO:0090263"	3.23e-17	3.96e-10	0.035217055	8.45e-12	3.28e-09	1.28e-17	3.35e-15	2.49e-10	0.964782941	"0.964782941"	"9"
"GO:0010862"	1.77e-10	2.41e-05	7.28e-06	2.5e-10	0.000863576	5.34e-10	1.81e-09	1.84e-07	0.999104855	"0.999104855"	"9"
"GO:0020037"	2.38e-13	1.21e-08	0.009071628	2.49e-09	0.989484323	4.83e-13	2.4e-11	2.01e-11	0.001444034	"0.989484323"	"5"
"GO:0005654"	0	6.74e-195	3.13e-90	7.13e-300	9.6e-06	0	3.56237533751783e-313	7.51e-228	0.999990402	"0.999990402"	"9"
"GO:0005657"	0.000226104	0.426806423	0.000273023	8.35e-05	0.000912486	0.14929134	0.008094689	0.00174567	0.412566797	"0.426806423"	"2"
"GO:0017075"	6.75e-06	0.00061712	0.126729718	0.000151273	0.094181416	2.85e-06	8.51e-05	3.05e-05	0.778195218	"0.778195218"	"9"
"GO:0009306"	1.71e-07	0.00099443	0.995902113	0.001080019	5.09e-06	6.44e-08	3.24e-06	2.3e-05	0.001991919	"0.995902113"	"3"
"GO:0090190"	0.000482028	0.007101565	0.517347468	0.197413757	0.002162719	0.000217687	0.000637987	0.005573027	0.269063763	"0.517347468"	"3"
"GO:0035098"	0.000789204	0.023295499	0.006097167	0.000538428	0.131920493	0.001044454	0.000920036	0.006561844	0.828832876	"0.828832876"	"9"
"GO:0035091"	2.26e-18	1.85e-08	0.04450397	1e-11	2.24e-08	1.17e-18	1.48e-14	1.65e-11	0.95549599	"0.95549599"	"9"
"GO:0035094"	1.03e-05	0.127484102	0.580758177	0.000666535	0.00296986	4.32e-06	2.89e-05	0.000325449	0.287752352	"0.580758177"	"3"
"GO:0048791"	2.12e-07	0.000297384	0.746502074	0.000287587	0.02480861	1.22e-07	2.1e-06	9.33e-06	0.22809258	"0.746502074"	"3"
"GO:0007498"	1.87e-09	0.00014732	0.000605408	6.54e-09	0.721149845	8.04e-10	3.15e-08	2.63e-07	0.278097123	"0.721149845"	"5"
"GO:0016853"	5.52e-05	0.032178428	0.004016965	2.6e-05	0.049820794	0.000710489	0.003852597	0.000219674	0.909119817	"0.909119817"	"9"
"GO:0042542"	8.72e-09	2.71e-05	0.014329955	1.26e-07	0.982925721	9.56e-09	7.53e-09	9.47e-07	0.002716114	"0.982925721"	"5"
"GO:0004745"	0.000330712	0.000480421	0.001073159	0.000130366	0.98881693	0.000125572	0.000269233	0.00022956	0.008544046	"0.98881693"	"5"
"GO:0008217"	1.32e-06	0.006193164	0.001608525	1.76e-06	0.128984624	3.43e-06	1.66e-05	0.000179036	0.863011581	"0.863011581"	"9"
"GO:0004029"	0.000426471	0.024385232	0.329514077	0.079813723	0.008818529	0.000347795	0.000206222	0.008103195	0.548384756	"0.548384756"	"9"
"GO:0043154"	9.13e-18	4.08e-09	7.37e-05	1.05e-12	2.32e-05	3.63e-18	5.89e-17	7.45e-12	0.999903075	"0.999903075"	"9"
"GO:0006103"	4.6e-07	0.002980037	0.001241802	4.46e-07	0.042412002	1.06e-06	4.96e-05	9.59e-06	0.953304998	"0.953304998"	"9"
"GO:0032456"	1.1e-05	0.378831949	0.544248849	0.005069293	0.000580569	4.43e-06	0.000507808	0.000243671	0.070502437	"0.544248849"	"3"
"GO:1902042"	7.02e-05	0.000684251	0.01130381	0.00015601	0.066648761	2.6e-05	2.69e-05	0.002120641	0.918963537	"0.918963537"	"9"
"GO:0034113"	0.0004694	0.002840287	0.719382811	0.078328249	0.044796747	0.001158974	0.000245296	0.004006412	0.148771823	"0.719382811"	"3"
"GO:0034446"	1.41e-07	3.94e-07	0.049815839	2.43e-05	0.004419049	6.13e-08	1.5e-07	2.87e-05	0.945711378	"0.945711378"	"9"
"GO:0046034"	1.23e-05	0.23759936	0.209763633	0.000316285	0.021438785	6.23e-06	6.47e-06	0.002454992	0.528401964	"0.528401964"	"9"
"GO:0016209"	5.39e-08	8.46e-05	0.003743189	1.56e-06	0.485042735	1.99e-08	1.15e-06	9.2e-07	0.511125766	"0.511125766"	"9"
"GO:0051701"	3.38e-08	0.005187451	0.000990065	1.93e-07	0.932751628	1.31e-08	2.44e-06	1.97e-06	0.061066202	"0.932751628"	"5"
"GO:0035249"	5.26e-08	0.000305342	0.000219588	2.38e-08	0.007177047	2.14e-07	1.13e-07	1.46e-05	0.992282984	"0.992282984"	"9"
"GO:0030140"	0.005536924	0.036314369	0.072692692	0.019204407	0.046669464	0.002202595	0.008391005	0.012406044	0.796582501	"0.796582501"	"9"
"GO:0030141"	1.59e-14	3.08e-08	1.46e-08	1.17e-14	0.001110868	6.83e-14	1.72e-14	2.99e-09	0.998889083	"0.998889083"	"9"
"GO:0030145"	1.16e-08	4.72e-06	0.001361833	3.7e-07	0.814531826	4.37e-09	4.54e-08	8.65e-07	0.184100327	"0.814531826"	"5"
"GO:0005581"	4.46e-08	0.001186482	0.002233336	2.11e-07	0.055042461	2.39e-08	7.5e-08	3.54e-05	0.941501944	"0.941501944"	"9"
"GO:0006513"	7.87e-10	1.8e-05	5.12e-06	9.22e-10	0.000207787	1.16e-08	2.82e-08	1.62e-07	0.999768926	"0.999768926"	"9"
"GO:0006511"	1.89e-15	8.32e-08	3.98e-05	4.36e-13	0.001338578	1.23e-15	3.51e-14	1.27e-09	0.998621578	"0.998621578"	"9"
"GO:0043014"	5.54e-06	0.0001453	0.003520195	6.13e-06	0.9463798	2.04e-06	4.69e-06	6e-05	0.049876318	"0.9463798"	"5"
"GO:0043015"	3.83e-06	9.11e-05	0.021135254	1.56e-05	0.923174856	2.04e-06	5.11e-06	1.28e-05	0.055559398	"0.923174856"	"5"
"GO:0043010"	0.001099142	0.006748252	0.001792919	0.000406214	0.15645009	0.003564955	0.000556896	0.010710262	0.818671269	"0.818671269"	"9"
"GO:0043011"	3.03e-07	0.000114782	0.070765975	5.62e-06	0.698444748	1.15e-07	3.9e-06	3.64e-06	0.230660913	"0.698444748"	"5"
"GO:0003743"	0.001686334	0.003477423	0.018553627	0.001014382	0.964286515	0.000622109	0.000986111	0.001901587	0.007471914	"0.964286515"	"5"
"GO:0048306"	3.87e-08	0.000726622	0.002784609	3.24e-07	0.381362742	2.32e-08	3.94e-07	1.22e-05	0.615113004	"0.615113004"	"9"
"GO:0000209"	8.51e-18	6.01e-08	3.3e-05	1.85e-14	8.3e-07	9.52e-18	5.27e-15	1.99e-11	0.999966128	"0.999966128"	"9"
"GO:0031093"	6.17e-10	5.15e-06	4.87e-05	8.43e-09	0.835606508	1.43e-09	2.46e-10	7.31e-06	0.164332283	"0.835606508"	"5"
